Time,Motion
28.691929,228.46198
28.708462,228.46198
28.723932,227.71777
28.741526,227.71777
28.757915,227.71777
28.77457,228.50684
28.790293,228.50684
28.80799,229.15717
28.824871,229.15717
28.840557,229.15717
28.858604,226.03076
28.87376,226.03076
28.89403,227.37195
28.90846,227.37195
28.924402,227.09027
28.943098,227.09027
28.957357,227.09027
28.9742,227.07831
28.99167,227.07831
29.008863,227.38214
29.023876,227.38214
29.041147,227.38214
29.058596,227.32727
29.074171,227.32727
29.093092,225.6712
29.10679,225.6712
29.124878,226.29413
29.141775,226.29413
29.157312,226.29413
29.175808,226.7066
29.190033,226.7066
29.208939,226.1189
29.223587,226.1189
29.24093,226.1189
29.258938,227.37976
29.273056,227.37976
29.29198,226.99377
29.30793,226.99377
29.3246,225.8457
29.342165,225.8457
29.358343,225.8457
29.374836,225.88812
29.391212,225.88812
29.408697,225.47852
29.42271,225.47852
29.440374,225.47852
29.458046,224.87665
29.473537,224.87665
29.49194,224.82117
29.507278,224.82117
29.524113,223.625
29.541325,223.625
29.557476,223.625
29.576136,224.34589
29.590313,224.34589
29.607723,224.5263
29.625826,224.5263
29.640482,224.5263
29.657896,224.5091
29.673956,224.5091
29.692074,224.53613
29.70673,224.53613
29.723892,223.27222
29.741882,223.27222
29.75785,223.27222
29.775549,222.87433
29.79122,222.87433
29.812147,223.55212
29.828905,223.55212
29.841583,223.55212
29.859018,222.45624
29.874857,222.45624
29.89243,221.61536
29.907158,221.61536
29.924198,221.0329
29.940706,221.0329
29.95853,221.0329
29.976776,220.18237
29.992783,220.18237
30.008812,219.48193
30.023626,219.48193
30.040707,219.48193
30.058237,219.20001
30.073885,219.20001
30.092712,217.16376
30.107624,217.16376
30.124655,217.5
30.140749,217.5
30.157772,217.5
30.175793,216.77325
30.190704,216.77325
30.212765,216.0
30.224855,216.0
30.239878,216.0
30.25927,214.65308
30.275139,214.65308
30.296001,214.44092
30.308424,214.44092
30.323792,213.64337
30.34114,213.64337
30.358128,213.64337
30.375027,211.74103
30.390053,211.74103
30.40911,210.18182
30.425354,210.18182
30.441202,210.18182
30.458199,209.93677
30.474005,209.93677
30.492107,209.21838
30.507952,209.21838
30.525417,208.17175
30.542109,208.17175
30.55826,208.17175
30.57538,207.76398
30.59029,207.76398
30.607885,206.39514
30.626766,206.39514
30.640766,206.39514
30.659082,205.20514
30.673477,205.20514
30.692884,204.2193
30.70816,204.2193
30.7247,204.04797
30.740507,204.04797
30.757374,204.04797
30.775639,202.71942
30.790728,202.71942
30.80706,202.62183
30.824495,202.62183
30.840595,202.62183
30.858376,201.90063
30.873724,201.90063
30.894386,200.01343
30.909029,200.01343
30.924528,200.03705
30.942492,200.03705
30.95728,200.03705
30.97557,199.33551
30.990221,199.33551
31.0097,198.32123
31.0241,198.32123
31.041523,198.32123
31.057909,197.3714
31.073545,197.3714
31.09383,195.91876
31.107477,195.91876
31.12446,194.40118
31.141655,194.40118
31.15653,194.40118
31.176424,194.74628
31.19075,194.74628
31.209574,193.06873
31.22502,193.06873
31.240902,193.06873
31.25853,193.05127
31.274656,193.05127
31.292204,192.4765
31.30833,192.4765
31.324467,191.17322
31.341145,191.17322
31.358,191.17322
31.3769,190.73077
31.391405,190.73077
31.409395,190.46405
31.424149,190.46405
31.441282,190.46405
31.459188,189.05695
31.47452,189.05695
31.493017,188.47644
31.507978,188.47644
31.524586,187.2041
31.54121,187.2041
31.557903,187.2041
31.576406,186.03595
31.591558,186.03595
31.60954,185.15002
31.624498,185.15002
31.641674,185.15002
31.658298,184.66858
31.674704,184.66858
31.69263,183.07867
31.707422,183.07867
31.726248,182.52142
31.743725,182.52142
31.757814,182.52142
31.775496,181.00641
31.790838,181.00641
31.808712,179.41827
31.824524,179.41827
31.840141,179.41827
31.857939,179.89307
31.873878,179.89307
31.892996,178.414
31.908384,178.414
31.924633,178.25317
31.941402,178.25317
31.957888,178.25317
31.974506,176.70966
31.99135,176.70966
32.008083,175.47058
32.02358,175.47058
32.04133,175.47058
32.05808,174.90002
32.07406,174.90002
32.093105,173.93243
32.10698,173.93243
32.124958,173.53644
32.142765,173.53644
32.157673,173.53644
32.176884,172.95331
32.190983,172.95331
32.209373,172.59308
32.22358,172.59308
32.241383,172.59308
32.258728,172.4898
32.274536,172.4898
32.292133,171.34814
32.308414,171.34814
32.324413,170.73529
32.34186,170.73529
32.357136,170.73529
32.374043,170.68152
32.392357,170.68152
32.409767,169.75171
32.42386,169.75171
32.440327,169.75171
32.45945,168.09827
32.474163,168.09827
32.492027,167.44708
32.50784,167.44708
32.52466,165.72974
32.542297,165.72974
32.557644,165.72974
32.576405,166.0816
32.59166,166.0816
32.60827,165.82117
32.62445,165.82117
32.641026,165.82117
32.658733,165.85034
32.674397,165.85034
32.69184,165.82611
32.706978,165.82611
32.7247,165.36877
32.741367,165.36877
32.757233,165.36877
32.77545,165.18896
32.79106,165.18896
32.81158,165.68146
32.823975,165.68146
32.841553,165.68146
32.85955,164.5888
32.875473,164.5888
32.893505,165.38983
32.908356,165.38983
32.924973,164.9248
32.94091,164.9248
32.957844,164.9248
32.976738,164.84033
32.99084,164.84033
33.00858,165.19257
33.023994,165.19257
33.04077,165.19257
33.0583,165.5517
